2009.09.03,00:00,1.42620,1.43460,1.42360,1.42570,14840
2009.09.04,00:00,1.42560,1.43260,1.41910,1.43020,14225
2009.09.07,00:00,1.43050,1.43610,1.43020,1.43370,8340
2009.09.08,00:00,1.43360,1.45340,1.43270,1.44940,16581
2009.09.09,00:00,1.44930,1.46000,1.44660,1.45640,15392
2009.09.10,00:00,1.45630,1.46120,1.45020,1.45790,15753
2009.09.11,00:00,1.45800,1.46340,1.45530,1.45820,15300
2009.09.14,00:00,1.46000,1.46510,1.45150,1.46270,15697
2009.09.15,00:00,1.46260,1.46850,1.45600,1.46590,15749
2009.09.16,00:00,1.46600,1.47360,1.46400,1.47070,16106
2009.09.17,00:00,1.47080,1.47660,1.46880,1.47440,15033
2009.09.18,00:00,1.47430,1.47430,1.46470,1.47020,13316
2009.09.21,00:00,1.46920,1.47120,1.46100,1.46780,14139
2009.09.22,00:00,1.46790,1.48210,1.46750,1.47890,13800
2009.09.23,00:00,1.47880,1.48430,1.46870,1.46870,17013
2009.09.24,00:00,1.46890,1.48010,1.46270,1.46600,18169
2009.09.25,00:00,1.46610,1.47230,1.46140,1.46670,18259
2009.09.28,00:00,1.46990,1.47200,1.45630,1.46130,17052
2009.09.29,00:00,1.46140,1.46450,1.45260,1.45840,18007
2009.09.30,00:00,1.45850,1.46730,1.45750,1.46370,18700
2009.10.01,00:00,1.46360,1.46680,1.45170,1.45410,17493
2009.10.02,00:00,1.45400,1.46480,1.44800,1.45700,17536
2009.10.05,00:00,1.45900,1.46690,1.45800,1.46480,13816
2009.10.06,00:00,1.46500,1.47610,1.46450,1.47220,15534
2009.10.07,00:00,1.47230,1.47360,1.46490,1.46880,15114
2009.10.08,00:00,1.46890,1.48160,1.46820,1.47920,16674
2009.10.09,00:00,1.47910,1.47940,1.46720,1.47070,15496
2009.10.12,00:00,1.47180,1.48120,1.46760,1.47760,12017
2009.10.13,00:00,1.47770,1.48750,1.47620,1.48520,16191
2009.10.14,00:00,1.48530,1.49450,1.48370,1.49340,17109
2009.10.15,00:00,1.49350,1.49670,1.48420,1.49350,16745
2009.10.16,00:00,1.49360,1.49660,1.48470,1.48930,16161
2009.10.19,00:00,1.48950,1.49810,1.48260,1.49650,15404
2009.10.20,00:00,1.49630,1.49940,1.48810,1.49370,15248
2009.10.21,00:00,1.49380,1.50450,1.48870,1.50070,16963
2009.10.22,00:00,1.50080,1.50380,1.49430,1.50270,15748
2009.10.23,00:00,1.50260,1.50590,1.49850,1.49960,15501
2009.10.26,00:00,1.50090,1.50620,1.48430,1.48640,15149
2009.10.27,00:00,1.48650,1.49260,1.47700,1.48060,18109
2009.10.28,00:00,1.48050,1.48400,1.46910,1.47160,18351
2009.10.29,00:00,1.47180,1.48580,1.46830,1.48390,16326
2009.10.30,00:00,1.48400,1.48570,1.47030,1.47180,16747
2009.11.02,00:00,1.47320,1.48440,1.47020,1.47710,17363
2009.11.03,00:00,1.47720,1.48100,1.46250,1.47160,18602
2009.11.04,00:00,1.47170,1.49080,1.47010,1.48760,17609
2009.11.05,00:00,1.48740,1.49170,1.48100,1.48720,14960
2009.11.06,00:00,1.48710,1.49130,1.48120,1.48450,14000
2009.11.09,00:00,1.48720,1.50200,1.48520,1.49960,13982
2009.11.10,00:00,1.49970,1.50190,1.49380,1.49840,14872
2009.11.11,00:00,1.49850,1.50470,1.49520,1.49840,12941
2009.11.12,00:00,1.49850,1.50150,1.48200,1.48450,15260
2009.11.13,00:00,1.48440,1.49380,1.48230,1.49190,12435
2009.11.16,00:00,1.49200,1.50140,1.48790,1.49670,13720
2009.11.17,00:00,1.49660,1.49980,1.48060,1.48600,15298
2009.11.18,00:00,1.48610,1.49900,1.48610,1.49590,13745
2009.11.19,00:00,1.49600,1.49620,1.48430,1.49150,14320
2009.11.20,00:00,1.49140,1.49340,1.48010,1.48610,14018
2009.11.23,00:00,1.48500,1.49990,1.48500,1.49610,11890
2009.11.24,00:00,1.49600,1.49880,1.48880,1.49630,14677
2009.11.25,00:00,1.49640,1.51440,1.49550,1.51360,14428
2009.11.26,00:00,1.51370,1.51410,1.49590,1.50070,14445
2009.11.27,00:00,1.50060,1.50090,1.48280,1.49660,19930
2009.11.30,00:00,1.50090,1.50820,1.49620,1.50070,18039
2009.12.01,00:00,1.50080,1.51160,1.49710,1.50760,14501
2009.12.02,00:00,1.50750,1.51090,1.50310,1.50470,12997
2009.12.03,00:00,1.50480,1.51400,1.50370,1.50540,14457
2009.12.04,00:00,1.50530,1.50900,1.48210,1.48450,14066
2009.12.07,00:00,1.48700,1.49040,1.47550,1.48270,16914
2009.12.08,00:00,1.48280,1.48660,1.46800,1.47040,17448
2009.12.09,00:00,1.47030,1.47820,1.46680,1.47390,17399
2009.12.10,00:00,1.47380,1.47600,1.46820,1.47320,14536
2009.12.11,00:00,1.47310,1.47750,1.45850,1.46280,13637
2009.12.14,00:00,1.46120,1.46840,1.46040,1.46500,13339
2009.12.15,00:00,1.46510,1.46580,1.45030,1.45360,12955
2009.12.16,00:00,1.45370,1.45900,1.45050,1.45290,14216
2009.12.17,00:00,1.45300,1.45330,1.43030,1.43480,16631
2009.12.18,00:00,1.43490,1.44110,1.42600,1.43340,14852
2009.12.21,00:00,1.43120,1.43720,1.42650,1.42740,10881
2009.12.22,00:00,1.42730,1.43310,1.42170,1.42530,11695
2009.12.23,00:00,1.42540,1.43650,1.42330,1.43280,9181
2009.12.24,00:00,1.43290,1.44170,1.43280,1.43760,6093
2009.12.25,00:00,1.43770,1.43920,1.43570,1.43710,844
2009.12.28,00:00,1.43710,1.44130,1.43530,1.43720,5930
2009.12.29,00:00,1.43730,1.44570,1.43310,1.43510,9569
2009.12.30,00:00,1.43500,1.43600,1.42730,1.43360,9663
2009.12.31,00:00,1.43370,1.43710,1.43360,1.43670,1006
2010.01.04,00:00,1.43250,1.44550,1.42570,1.44120,13687
2010.01.05,00:00,1.44110,1.44830,1.43460,1.43610,14432
2010.01.06,00:00,1.43620,1.44340,1.42820,1.44000,14450
2010.01.07,00:00,1.44010,1.44460,1.42990,1.43040,13765
